ANIO;TEMPORADA;OBRA;OBRA_OBSERVACION;ASISTENTES;FECHA;HORA;OBSERVACIONES_FECHA
2012;CONCIERTOS BICENTENARIO ;GUARNIERI TRI DE PRAGA ;TRIO GUARNERI;1806;10/10/2012; 20:30 hs;
2012;CONCIERTOS BICENTENARIO ;RENEE FLEMING CON LA OFBA;RENEE FLEMING;2584;10/11/2012;20:30 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CAMERATA BARILOCHE;CAMERATA BARILOCHE / GRATUITA;2654;15/04/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CAMERATA BARILOCHE;CANCELADA;;2012;S/D;
2012;CICLO DE INTERPRETES ARGENTINOS;CUARTETO ARGEUM;CUARTETO ARGEUM / GRATUITA;2378;13/05/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;HOMENAJE A ENESCU, PISHENIN, MONTERO, FILIPCIC Y LEVIN;HOMENAJE A G. ENESCU PIANO / GRATUITA;2426;20/05/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CAPILLA DEL SOL;CAPILLA DEL SOL / GRATUITA;2653;10/06/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;VIOLONCEKIS ARGENTINOS;VIOLONCHELOS ARGENTINOS / GRATUITA;2614;24/06/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CUARTETO PETRUS;CUARTETO PETRUS / GRATUITA;2569;15/07/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;OPUS TRIO;OPUS TRIO / GRATUITA;2116;12/08/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;TRIO ALBERTO WILLIAMS ;TRIO ALBERTO WILLIAMS / GRATUITA;2557;19/08/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;QUINTETO FILARMONICO;QUINTETO FILARMONICO / GRATUITA;2654;09/09/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CORO NACIONAL DE NINIOS;CORO NACIONAL DE NINIOS / GRATUITA ;2654;30/09/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;ENSAMBLE DE PERCUSION FUNDACION CULTURAL PATAGONIA;ENSAMBLE DE PERCUSION / GRATUITA;2654;07/10/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;JORGE DE LA VEGA Y QUINTETO DE CUERDAD;EL FLAUTISTA JORGE DE LA VEGA / GRATUITA;2608;28/10/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;ENSAMBLE INSTRUMENTAL DE BUENOS AIRES;ENSAMBLE INSTRUMENTAL DE BS AS / GRATUITA;2167;16/12/2012;11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CUARTETO GIANNEO;CUARTETO GIANNEO / GRATUITA;2654;21/10/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;ESTUDIO CORAL DE BUENOS AIRES;ESTUDIO CORAL DE BUENOS AIRES / GRATUITA;2589;02/12/2012; 11:00 hs;
2012;CICLO DE INTERPRETES ARGENTINOS;CORO DE NINIOS Y ACADEMIA ORQUESTAL ISA;MUSICA CORAL DE INSPIRACION FOLCLORICA / GRATUITA;2606;09/12/2012; 11:00 hs;
2012;ISA;CICLO MI PRIMER CONCIERTO;CONCIERTO DIDICTICO/ FESTIVALES MUSICALES;2028;31/05/2012;S/D;
2012;ISA;CICLO MI PRIMER CONCIERTO;CONCIERTO DIDICTICO/ HORACIO LAVANDERA;2028;30/07/2012;S/D;
2012;ISA;CICLO MI PRIMER CONCIERTO;CONCIERTO DIDICTICO / MULTIPIANO;2028;31/07/2012;S/D;
2012;ISA;CICLO MI PRIMER CONCIERTO;CANCELADA;;2012;S/D;
2012;ISA;CICLO MI PRIMER CONCIERTO;CANCELADA;;2012;S/D;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA / GRATUITA;1682;17/05/2012; 17:00 hs;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA / GRATUITA;2653;16/06/2012; 17:00 hs;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA / GRATUITA;1371;12/07/2012;17:00 hs;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA / GRATUITA;1911;25/10/2012; 20:30 hs;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA/ MICROESTADIO LANUS/ GRATUITA;;27/10/2012; 20:30 hs;
2012;ISA;"ORQUESTA ACADEMICA "" CONCIERTOS""";ORQUESTA ACADEMICA / GRATUITA;1522;12/12/2012; 20:30 hs;
2012;ISA;"ORQUESTA ACADEMICA ""CONCIERTO DE PRIMAVERA""";ORQUESTA ACADEMICA / GRATUITA;2654;29/09/2012; 20:30 hs;
2012;ISA;CONCURSO INTERNACIONAL DE CANTO- CONCIERTO FINAL;CONCURSO INTERNACIONAL DE CANTO / GRATUITA;1655;08/09/2012; 20:30 hs;
2012;ISA;;RECITAL DE CANTO / GALA LIRICA / GRATUITA;2653;03/09/2012; 20:30 hs;
2012;ISA;;GALA BALLET / GRATUITA;2640;14/12/2012; 20:30 hs;
2012;CETC;ALBUM DE VALSES;ALBUM DE VALSES;84;19/04/2012; 20:30 hs;
2012;CETC;ALBUM DE VALSES;ALBUM DE VALSES;66;20/04/2012; 20:30 hs;
2012;CETC;ALBUM DE VALSES;ALBUM DE VALSES;114;21/04/2012; 20:30 hs;
2012;CETC;EL ARTE DE LA FUGA;EL ARTE DE LA FUGA;93;17/05/2012; 20:30 hs;
2012;CETC;EL ARTE DE LA FUGA;EL ARTE DE LA FUGA;91;18/05/2012; 20:30 hs;
2012;CETC;EL ARTE DE LA FUGA;EL ARTE DE LA FUGA;100;19/05/2012; 20:30 hs;
2012;CETC;EL ARTE DE LA FUGA;EL ARTE DE LA FUGA;100;20/05/2012; 20:30 hs;
2012;CETC;RETROSPECTIA GIULIANI 2007-2012 ENSAMBKE LEMC;RETROSPECTIA GIULIANI ;62;21/06/2012;20:30 hs;
2012;CETC;RETROSPECTIA GIULIANI 2007-2012 ENSAMBKE LEMC;RETROSPECTIA GIULIANI ;71;22/06/2012; 20:30 hs;
2012;CETC;RETROSPECTIA GIULIANI 2007-2012 ENSAMBKE LEMC;RETROSPECTIA GIULIANI ;70;23/06/2012;20:30 hs;
2012;CETC;GALLOS Y HUESOS;GALLOS  Y HUESOS;76;23/08/2012; 20:30 hs;
2012;CETC;GALLOS Y HUESOS;GALLOS  Y HUESOS;120;24/08/2012; 20:30 hs;
2012;CETC;GALLOS Y HUESOS;GALLOS  Y HUESOS;120;25/08/2012;20:30 hs;
2012;CETC;TRIPTICO;TRIPTICO;120;20/09/2012;20:30 hs;
2012;CETC;TRIPTICO;TRIPTICO;120;21/09/2012;20:30 hs;
2012;CETC;TRIPTICO;TRIPTICO;120;22/09/2012;20:30 hs;
2012;CETC;INVENTARIOS ARGENTINOS NRO 2;INVENTARIOS ARGENTINOS NRO 2;97;18/10/2012;20:30 hs;
2012;CETC;INVENTARIOS ARGENTINOS NRO 2;INVENTARIOS ARGENTINOS NRO 3;128;19/10/2012; 20:30 hs;
2012;CETC;INVENTARIOS ARGENTINOS NRO 2;INVENTARIOS ARGENTINOS NRO 4;130;20/10/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;PROYECTO FERNANDO RUBIO: NADIE ME DIJO QUE HABIA VENIDO A ESTE Â€¦;49;13/12/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;PROYECTO FERNANDO RUBIO: NADIE ME DIJO QUE HABIA VENIDO A ESTE Â€¦;76;14/12/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;PROYECTO FERNANDO RUBIO: NADIE ME DIJO QUE HABIA VENIDO A ESTE Â€¦;84;15/12/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES J CAGE;48;05/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES J CAGE;93;06/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES J CAGE;97;07/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES  STOCKHAUSEN;46;12/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES  STOCKHAUSEN;91;13/07/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES  STOCKHAUSEN;120;14/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES B BRITTEN;115;19/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES B BRITTEN;108;20/07/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;FESTIVALES INTEGRALES B BRITTEN;114;21/07/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;PRESENTACIO LIBRO BURUCUI;50;15/08/2012;20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;AGUSTI FERNINDEZ ;50;28/08/2012;19:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;HOMENAJE A G. CAGE;585;15/09/2012; 14:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;ESPERANDO EL COLON RING - CICLO DE CINE;183;26/10/2012; 17:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;ESPERANDO EL COLON RING - CICLO DE CINE;129;27/10/2012; 17:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;ESPERANDO EL COLON RING - CICLO DE CINE;137;28/10/2012; 16:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;MUSEO PIERROT;60;09/11/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;MUSEO PIERROT;47;09/11/2012; 22:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;MUSEO PIERROT / LA NOCHE DE LOS MUSEOS;2000;10/11/2012; 20:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;MUSEO PIERROT;33;11/11/2012; 18:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;MUSEO PIERROT;60;11/11/2012; 19:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  - TRAZA SOBRE TRAZA";86;29/11/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  - TRAZA SOBRE TRAZA";65;30/11/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  - TRAZA SOBRE TRAZA";100;01/12/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  - LA ROSAÂ€¦";64;04/12/2012; 20:30 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  -LA ROSAÂ€¦";70;05/12/2012; 20:00 hs;
2012;CETC;PROYECTO FERNANDO RUBIO ;"DIPTICO; MARTIN MATALON  - LA ROSAÂ€¦";44;05/12/2012; 22:00 hs;
2012;ARRIENDOS;ABONO DAIA;NO PROGRAMADA;;2012;S/D;
2012;ARRIENDOS;ABONO DAIA;NO PROGRAMADA;;2012;S/D;
2012;ARRIENDOS;ABONO DAIA;DAIA;1412;13/08/2012; 20:30 hs;
2012;ARRIENDOS;ABONO DAIA;NO PROGRAMADA;;2012;S/D;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1120;09/04/2012; 20:30 hs;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1400;30/05/2012; 20:30 hs;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1400;27/06/2012; 20:30 hs;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1850;30/07/2012; 20:30 hs;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1240;26/09/2012; 20:30 hs;
2012;ARRIENDOS;FESTIVALES MUSICALES;FESTIVALES MUSICALES / ARRIENDO;1550;06/10/2012; 20:30 hs;
2012;ARRIENDOS;NOUVA HARMONIA;NOUVA HARMONIA / ORQ. S. BERLIN;2051;18/05/2012; 20:30 hs;
2012;ARRIENDOS;NOUVA HARMONIA;NOUVA HARMONIA / ORQ.  WASHINGTON;1875;21/06/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM SALZBURGO / ARRIENDO;2062;09/05/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM SALZBURGO / ARRIENDO;2066;10/05/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  TOULOUSE  / ARRIENDO;2035;21/05/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  TOULOUSE  / ARRIENDO;1929;22/05/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  FREIRE  / ARRIENDO;1980;13/06/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  FREIRE  / ARRIENDO;1912;14/06/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  ENSAMBLE  / ARRIENDO;1915;25/06/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO; MOZARTEUM  ENSAMBLE  / ARRIENDO;1825;26/06/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM CUARTETO STRADIVARI / ARRIENDO;2021;27/07/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM CUARTETO STRADIVARI / ARRIENDO;1931;29/07/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQ MAGGIO MUSICALE/ ARRIENDO;2229;14/08/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQ MAGGIO MUSICALE/ ARRIENDO;2332;15/08/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM JOYCE DI DONATO / ARRIENDO;1956;27/08/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM JOYCE DI DONATO / ARRIENDO;1948;29/08/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQUESTA DE CAMARA ISRAEL/ ARRIENDO;1909;10/09/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQUESTA DE CAMARA ISRAEL/ ARRIENDO;1813;11/09/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM GABETTA & CHAMAYOU / ARRIENDO;1979;02/10/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM GABETTA & CHAMAYOU / ARRIENDO;2155;08/10/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQ. DE M GEAIS;1965;26/10/2012; 20:30 hs;
2012;ARRIENDOS;MOZARTEUM ARGENTINO CICLO DE ABONO;MOZARTEUM ORQ. DE M GEAIS;1895;27/10/2012; 20:30 hs;
2012;ARRIENDOS;TEATRO COLON-YPF;CANCELADA;;2012;S/D;
2012;ARRIENDOS;PREMIOS CLARIN ;CANCELADA;;2012;S/D;
2012;ARRIENDOS;;HOMENAJE HORACIO SALGAN ;2640;03/03/2012; 20:30 hs;
2012;ARRIENDOS;;FESTIVAL DE USUAHIA / CONVENIO / GRATUITA ;2592;23/03/2012; 20:00 hs;
2012;ARRIENDOS;;ORQUESTAS JUVENILES / MINISTERIO EDUCACION;2653;21/06/2012; 12:00 hs;
2012;ARRIENDOS;;ADN CAMERATA BARILOCHE;;16/07/2012; 20:00 hs;
2012;ARRIENDOS;;FESTIVAL DE TANGO;2663;20/08/2012; 20:00 hs;
2012;ARRIENDOS;;FUND.  JABAD - I. PERLMAN / ARREINDO;2665;05/11/2012; 20:30 hs;
2012;ARRIENDOS;;ADN  - RECITAL LIRICO- VOLONTE - CIRKOIVC;;10/12/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;EL ENSAMBLE NEUE VOCALSOLISTEN - CETC;;46;23/10/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;EL ENSAMBLE NEUE VOCALSOLISTEN - CETC;;27;24/10/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;OFBA DIRIGIDA POR ALEJO PEREZ - SALA PRINCIPAL;;1255;28/10/2012; 17:00 hs;
2012; CICLO COLON CONTEMPORINEO;DOS HOMBRES ORQUESTA - SALA BICENTENARIO;;200;16/11/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;DOS HOMBRES ORQUESTA - SALA BICENTENARIO ;;200;17/11/2012; 16:30 hs;
2012; CICLO COLON CONTEMPORINEO;DOS HOMBRES ORQUESTA - SALA BICENTENARIO;;200;17/11/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;DOS HOMBRES ORQUESTA - SALA BICENTENARIO;;200;18/11/2012; 17:00 hs;
2012; CICLO COLON CONTEMPORINEO;KLANGFORUM WIEN (AUSTRIA) - SALA PRINCIPAL;;911;28/11/2012; 20:30 hs;
2012; CICLO COLON CONTEMPORINEO;KLANGFORUM WIEN (AUSTRIA) - SALA PRINCIPAL;;686;29/11/2012; 20:30 hs;
2012;FUERA DE PROGRAMACION;CAMERATA BARILOCHE / GRATUITA /JUECES ;;;22/04/2012; 20:30 hs;
2012;FUERA DE PROGRAMACION;BAGLIETO-VITALE;;2621;22/06/2012; 20:30 hs;
2012;FUERA DE PROGRAMACION;PROGRAMA WAGNER -OETC ;;1624;17/08/2012; 20:30 hs;
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2188;16/04/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2331;17/04/2013; 20:30 hs;FE 
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2440;19/04/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2519;20/04/2013; 20:30 hs;FE 
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2512;21/04/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"PRIMER TITULO ""CARMEN""";CARMEN;2548;23/04/2013; 20:30 hs;ANN 
2013;TEMPORADA LIRICA;"SEGUNDO TITULO "" ALEKO / FRANCESCA DA RIMINI""";ALEKO / FRANCESCA DA RIMINI;1942;14/05/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"SEGUNDO TITULO "" ALEKO / FRANCESCA DA RIMINI""";ALEKO / FRANCESCA DA RIMINI;2202;17/05/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"SEGUNDO TITULO "" ALEKO / FRANCESCA DA RIMINI""";ALEKO / FRANCESCA DA RIMINI;2292;19/05/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"SEGUNDO TITULO "" ALEKO / FRANCESCA DA RIMINI""";ALEKO / FRANCESCA DA RIMINI;2246;21/05/2013; 20:30 hs;ANN 
2013;TEMPORADA LIRICA;"TERCER TITULO ""LA MUJER SIN SOMBRA"" ";LA MUJER SIN SOMBRA;2139;11/06/2013; 20:00 hs;GA 
2013;TEMPORADA LIRICA;"TERCER TITULO ""LA MUJER SIN SOMBRA"" ";LA MUJER SIN SOMBRA;2291;14/06/2013; 20:00 hs;ANT 
2013;TEMPORADA LIRICA;"TERCER TITULO ""LA MUJER SIN SOMBRA"" ";LA MUJER SIN SOMBRA;2258;16/06/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"TERCER TITULO ""LA MUJER SIN SOMBRA"" ";LA MUJER SIN SOMBRA;2193;18/06/2013; 20:00 hs;ANN 
2013;TEMPORADA LIRICA;"CUARTO TITULO "" OTELLO""";OTELLO ;2546;18/07/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"CUARTO TITULO "" OTELLO""";OTELLO ;2544;21/07/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"CUARTO TITULO "" OTELLO""";OTELLO ;2557;24/07/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"CUARTO TITULO "" OTELLO""";OTELLO ;2564;27/07/2013; 20:30 hs;ANN 
2013;TEMPORADA LIRICA;"CUARTO TITULO "" OTELLO""";OTELLO ;2554;30/07/2013; 20:30 hs;FE 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;2322;13/08/2013; 20:00 hs;GA 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;2421;16/08/2013; 20:00 hs;ANT 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;2109;17/08/2013; 20:00 hs;FE 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;2475;18/08/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;2338;20/08/2013; 20:00 hs;ANN 
2013;TEMPORADA LIRICA;"QUINTO TITULO "" LAS BODAS DE FIGARO""";LAS BODAS DE FIGARO;1760;21/08/2013; 20:00 hs;FE 
2013;TEMPORADA LIRICA;"SEXTO TITULO "" REQUIEM DE GUERRA""";REQUIEM DE GUERRA;2010;24/09/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"SEXTO TITULO "" REQUIEM DE GUERRA""";REQUIEM DE GUERRA;2146;27/09/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"SEXTO TITULO "" REQUIEM DE GUERRA""";REQUIEM DE GUERRA;2129;29/09/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"SEXTO TITULO "" REQUIEM DE GUERRA""";REQUIEM DE GUERRA;2223;01/10/2013; 20:30 hs;ANN 
2013;TEMPORADA LIRICA;"SEPTIMO TITULO "" BEBE DOM A LA CIUDAD PLANETA""";BEBE DOM O LA CIUDAD PLANETA;1800;22/10/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"SEPTIMO TITULO "" BEBE DOM A LA CIUDAD PLANETA""";BEBE DOM O LA CIUDAD PLANETA;2033;25/10/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"SEPTIMO TITULO "" BEBE DOM A LA CIUDAD PLANETA""";BEBE DOM O LA CIUDAD PLANETA;1984;20/10/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"SEPTIMO TITULO "" BEBE DOM A LA CIUDAD PLANETA""";BEBE DOM O LA CIUDAD PLANETA;1977;29/10/2013; 20:30 hs;ANN 
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";UN BALLO IN MASCHERA ;2400;08/12/2013; 17:00 hs;AV 
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";UN BALLO IN MASCHERA ;2115;04/12/2013; 20:30 hs;GA 
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";UN BALLO IN MASCHERA ;2004;05/12/2013; 20:30 hs;FE 
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";UN BALLO IN MASCHERA ;2233;06/12/2013; 20:30 hs;ANT 
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";CANCELADA;;2013;S/D;
2013;TEMPORADA LIRICA;"OCTAVO TITULO "" UN BALLO IN MASCHERA""";UN BALLO IN MASCHERA;2447;07/12/2013; 20:30 hs;ANN 
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;1501;17/03/2013; 17:00 hs;AV 
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;1483;19/03/2013; 20:30 hs;AN 
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;898;20/03/2013; 20:30 hs;
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;955;21/03/2013; 20:30 hs;
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;981;22/03/2013; 20:30 hs;
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";TRILOGIA NEOCLISICA III;1485;23/03/2013; 20:30 hs;
2013;BALLET;"PRIMER TITULO ""TRILOGIA NEOCLISICA III""";FUGA TECNICA (TEATRO SAN MARTIN);1000;18/06/2013; 20:00 hs;
2013;BALLET;"SEGUNDO TITULO ""CARMEN""";CARMEN;2423;30/06/2013; 17:00 hs;AV 
2013;BALLET;"SEGUNDO TITULO ""CARMEN""";CARMEN;2130;02/07/2013; 20:30 hs;AN 
2013;BALLET;"SEGUNDO TITULO ""CARMEN""";CARMEN;2005;03/07/2013; 20:30 hs;
2013;BALLET;"SEGUNDO TITULO ""CARMEN""";CARMEN;2175;04/07/2013; 20:30 hs;
2013;BALLET;"SEGUNDO TITULO ""CARMEN""";CARMEN (BANCO CIUDAD);2666;05/07/2013; 20:30 hs;
2013;BALLET;"TERCER TITULO ""ALICIA EN EL PAIS DE LAS MARAVILLAS""";ALICIA EN EL PAIS DE LAS MARAVILLAS;2501;20/07/2013; 12:00 hs;
2013;BALLET;"TERCER TITULO ""ALICIA EN EL PAIS DE LAS MARAVILLAS""";ALICIA EN EL PAIS DE LAS MARAVILLAS;2535;23/07/2013; 12:00 hs;
2013;BALLET;"TERCER TITULO ""ALICIA EN EL PAIS DE LAS MARAVILLAS""";ALICIA EN EL PAIS DE LAS MARAVILLAS;2549;26/07/2013; 12:00 hs;
2013;BALLET;"TERCER TITULO ""ALICIA EN EL PAIS DE LAS MARAVILLAS""";ALICIA EN EL PAIS DE LAS MARAVILLAS;2602;28/07/2013; 12:00 hs;
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE;2254;01/09/2013; 17:00 hs;AV 
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE;1916;03/09/2013; 20:30 hs;AN 
2013;BALLET;"CUARTO TITULO "" DON QUIJOTE""";DON QUIJOTE;1442;04/09/2013; 20:30 hs;
