id,coordenada_x,coordenada_y,periodo,anio,mes,teatro,clasificacion,direccion_normalizada,sala,tipo_presentacion,titulo,descripcion,autor,version,direccion_obra,barrio,comuna,codigo_postal,codigo_postal_argentino
101,-58.38864181184383,-34.604238054156944,201812,2018,12,SAN MARTIN,FOTOGRAFIA,CORRIENTES AV. 1530,CASACUBERTA,NA,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA (CCMC) - EDICION XXII,"EN 2018, EL CCMC LLEGARA A SU VIGESIMA SEGUNDA EDICION CONSECUTIVA. COMO EN 2017, ESTE CICLO AMPLIARA LOS PUNTOS DE VISTA ACERCA DE “LO CONTEMPORANEO” Y ACERCARA OTRAS POSIBILIDADES –Y OTROS PUBLICOS– AL CONJUNTO DE LAS MUSICAS COMPROMETIDAS CON LAS ESTETICAS MAS INNOVADORAS DEL PRESENTE. HABRA, POR OTRA PARTE, Y TAL COMO SE COMENZO EN ESTE AÑO, UN FUERTE EJE EN LOS ENCARGOS DE OBRAS A COMPOSITORES ARGENTINOS: SEIS PIEZAS BREVES PARA POWER TRIO –PEDRO CHALKHO EN GUITARRA ELECTRICA, JUAN PABLO NAVARRO EN BAJO ELECTRICO DE SEIS CUERDAS Y FACUNDO NEGRI EN BATERIA–, CUATRO COMPOSICIONES PARA EL DUO DE PIANOS CONFORMADO POR SILVIA DABUL Y LUCAS URDAMPILLETA, Y CUATRO PIEZAS PARA UN TRIO DE BANDONEON, FLAUTA Y ARPA INTEGRADO POR PABLO MAINETTI, PATRICIA DA DALT Y LUCRECIA JANCSA. ENTRE LOS AUTORES CONVOCADOS ESTAN LUIS MUCILLO, AGUSTINA CRESPO, SEBASTIAN RIVAS, PABLO ORTIZ, GABRIEL VALVERDE, GUILLO ESPEL, MARTIN MATALON, JORGE SAD, TEODORO CROMBERG, LUCIANO AZZIGOTTI, ABEL GILBERT, PABLO MAINETTI, FACUNDO NEGRI, ESTEBAN INSINGER Y PEDRO CHALKHO. DOS GRUPOS ARGENTINOS DE NOTABLE TRAYECTORIA, EL CORO DIAPASON SUR Y EL CUARTETO DE CUERDAS DE LA UNTREF, ESTRENARAN LA OBRA ET LUX, DE WOLFGANG RIHM, CON DIRECCION DE MARIANO MORUJA; EL COMPOSITOR ESTEBAN INSINGER PRESENTARA UNA VERSION MULTIMEDIATICA E INSTRUMENTADA PARA GRUPO DE CAMARA DE SUS DIARIOS Y LOS ENSAMBLES NACIONAL DEL SUR, DE OSCAR EDELSTEIN, Y COMPAÑIA OBLICUA, DE MARCELO DELGADO, PRESENTARAN PROGRAMAS ESPECIALES. SE REALIZARA ASIMISMO LA SEGUNDA EDICION DE CUERPO A CUERPO, EN EL TEATRO DE LA RIBERA, CON EL ESTRENO DE OBRAS PRODUCIDAS EN RESIDENCIA POR COMPOSITORES Y COREOGRAFOS DEL ENSAMBLE TROPI, EL CONSERVATORIO MANUEL DE FALLA Y LA COMPAÑIA DE DANZA DE LA UNA. LA CONTRABAJISTA FRANCESA JOËLLE LEANDRE SE PRESENTARA ADEMAS JUNTO CON EL VIOLINISTA THEO CECCALDI, Y CON UN GRUPO DE PARTICIPANTES, EN UN TALLER DE IMPROVISACION QUE DICTARA DURANTE UNA SEMANA. LA OTRA PRESENCIA INTERNACIONAL SERA LA DEL TRIO NEOYORQUINO BEARTHOVEN, CON ESTRENOS DE OBRAS ESPECIALMENTE ENCARGADAS POR ELLOS PARA SU FORMACION DE PIANO, BAJO Y PERCUSION.",NA,NA,DIEGO FISCHERMAN,SAN NICOLAS,1,1042,C1042AAO
102,-58.38864181184383,-34.604238054156944,201812,2018,12,SAN MARTIN,FOTOGRAFIA,CORRIENTES AV. 1530,CUNILL CABANELLAS,NA,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA (CCMC) - EDICION XXII,"EN 2018, EL CCMC LLEGARA A SU VIGESIMA SEGUNDA EDICION CONSECUTIVA. COMO EN 2017, ESTE CICLO AMPLIARA LOS PUNTOS DE VISTA ACERCA DE “LO CONTEMPORANEO” Y ACERCARA OTRAS POSIBILIDADES –Y OTROS PUBLICOS– AL CONJUNTO DE LAS MUSICAS COMPROMETIDAS CON LAS ESTETICAS MAS INNOVADORAS DEL PRESENTE. HABRA, POR OTRA PARTE, Y TAL COMO SE COMENZO EN ESTE AÑO, UN FUERTE EJE EN LOS ENCARGOS DE OBRAS A COMPOSITORES ARGENTINOS: SEIS PIEZAS BREVES PARA POWER TRIO –PEDRO CHALKHO EN GUITARRA ELECTRICA, JUAN PABLO NAVARRO EN BAJO ELECTRICO DE SEIS CUERDAS Y FACUNDO NEGRI EN BATERIA–, CUATRO COMPOSICIONES PARA EL DUO DE PIANOS CONFORMADO POR SILVIA DABUL Y LUCAS URDAMPILLETA, Y CUATRO PIEZAS PARA UN TRIO DE BANDONEON, FLAUTA Y ARPA INTEGRADO POR PABLO MAINETTI, PATRICIA DA DALT Y LUCRECIA JANCSA. ENTRE LOS AUTORES CONVOCADOS ESTAN LUIS MUCILLO, AGUSTINA CRESPO, SEBASTIAN RIVAS, PABLO ORTIZ, GABRIEL VALVERDE, GUILLO ESPEL, MARTIN MATALON, JORGE SAD, TEODORO CROMBERG, LUCIANO AZZIGOTTI, ABEL GILBERT, PABLO MAINETTI, FACUNDO NEGRI, ESTEBAN INSINGER Y PEDRO CHALKHO. DOS GRUPOS ARGENTINOS DE NOTABLE TRAYECTORIA, EL CORO DIAPASON SUR Y EL CUARTETO DE CUERDAS DE LA UNTREF, ESTRENARAN LA OBRA ET LUX, DE WOLFGANG RIHM, CON DIRECCION DE MARIANO MORUJA; EL COMPOSITOR ESTEBAN INSINGER PRESENTARA UNA VERSION MULTIMEDIATICA E INSTRUMENTADA PARA GRUPO DE CAMARA DE SUS DIARIOS Y LOS ENSAMBLES NACIONAL DEL SUR, DE OSCAR EDELSTEIN, Y COMPAÑIA OBLICUA, DE MARCELO DELGADO, PRESENTARAN PROGRAMAS ESPECIALES. SE REALIZARA ASIMISMO LA SEGUNDA EDICION DE CUERPO A CUERPO, EN EL TEATRO DE LA RIBERA, CON EL ESTRENO DE OBRAS PRODUCIDAS EN RESIDENCIA POR COMPOSITORES Y COREOGRAFOS DEL ENSAMBLE TROPI, EL CONSERVATORIO MANUEL DE FALLA Y LA COMPAÑIA DE DANZA DE LA UNA. LA CONTRABAJISTA FRANCESA JOËLLE LEANDRE SE PRESENTARA ADEMAS JUNTO CON EL VIOLINISTA THEO CECCALDI, Y CON UN GRUPO DE PARTICIPANTES, EN UN TALLER DE IMPROVISACION QUE DICTARA DURANTE UNA SEMANA. LA OTRA PRESENCIA INTERNACIONAL SERA LA DEL TRIO NEOYORQUINO BEARTHOVEN, CON ESTRENOS DE OBRAS ESPECIALMENTE ENCARGADAS POR ELLOS PARA SU FORMACION DE PIANO, BAJO Y PERCUSION.",NA,NA,DIEGO FISCHERMAN,SAN NICOLAS,1,1042,C1042AAO
103,-58.38864181184383,-34.604238054156944,201812,2018,12,SAN MARTIN,FOTOGRAFIA,CORRIENTES AV. 1530,HALL CENTRAL,NA,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA (CCMC) - EDICION XXII,"EN 2018, EL CCMC LLEGARA A SU VIGESIMA SEGUNDA EDICION CONSECUTIVA. COMO EN 2017, ESTE CICLO AMPLIARA LOS PUNTOS DE VISTA ACERCA DE “LO CONTEMPORANEO” Y ACERCARA OTRAS POSIBILIDADES –Y OTROS PUBLICOS– AL CONJUNTO DE LAS MUSICAS COMPROMETIDAS CON LAS ESTETICAS MAS INNOVADORAS DEL PRESENTE. HABRA, POR OTRA PARTE, Y TAL COMO SE COMENZO EN ESTE AÑO, UN FUERTE EJE EN LOS ENCARGOS DE OBRAS A COMPOSITORES ARGENTINOS: SEIS PIEZAS BREVES PARA POWER TRIO –PEDRO CHALKHO EN GUITARRA ELECTRICA, JUAN PABLO NAVARRO EN BAJO ELECTRICO DE SEIS CUERDAS Y FACUNDO NEGRI EN BATERIA–, CUATRO COMPOSICIONES PARA EL DUO DE PIANOS CONFORMADO POR SILVIA DABUL Y LUCAS URDAMPILLETA, Y CUATRO PIEZAS PARA UN TRIO DE BANDONEON, FLAUTA Y ARPA INTEGRADO POR PABLO MAINETTI, PATRICIA DA DALT Y LUCRECIA JANCSA. ENTRE LOS AUTORES CONVOCADOS ESTAN LUIS MUCILLO, AGUSTINA CRESPO, SEBASTIAN RIVAS, PABLO ORTIZ, GABRIEL VALVERDE, GUILLO ESPEL, MARTIN MATALON, JORGE SAD, TEODORO CROMBERG, LUCIANO AZZIGOTTI, ABEL GILBERT, PABLO MAINETTI, FACUNDO NEGRI, ESTEBAN INSINGER Y PEDRO CHALKHO. DOS GRUPOS ARGENTINOS DE NOTABLE TRAYECTORIA, EL CORO DIAPASON SUR Y EL CUARTETO DE CUERDAS DE LA UNTREF, ESTRENARAN LA OBRA ET LUX, DE WOLFGANG RIHM, CON DIRECCION DE MARIANO MORUJA; EL COMPOSITOR ESTEBAN INSINGER PRESENTARA UNA VERSION MULTIMEDIATICA E INSTRUMENTADA PARA GRUPO DE CAMARA DE SUS DIARIOS Y LOS ENSAMBLES NACIONAL DEL SUR, DE OSCAR EDELSTEIN, Y COMPAÑIA OBLICUA, DE MARCELO DELGADO, PRESENTARAN PROGRAMAS ESPECIALES. SE REALIZARA ASIMISMO LA SEGUNDA EDICION DE CUERPO A CUERPO, EN EL TEATRO DE LA RIBERA, CON EL ESTRENO DE OBRAS PRODUCIDAS EN RESIDENCIA POR COMPOSITORES Y COREOGRAFOS DEL ENSAMBLE TROPI, EL CONSERVATORIO MANUEL DE FALLA Y LA COMPAÑIA DE DANZA DE LA UNA. LA CONTRABAJISTA FRANCESA JOËLLE LEANDRE SE PRESENTARA ADEMAS JUNTO CON EL VIOLINISTA THEO CECCALDI, Y CON UN GRUPO DE PARTICIPANTES, EN UN TALLER DE IMPROVISACION QUE DICTARA DURANTE UNA SEMANA. LA OTRA PRESENCIA INTERNACIONAL SERA LA DEL TRIO NEOYORQUINO BEARTHOVEN, CON ESTRENOS DE OBRAS ESPECIALMENTE ENCARGADAS POR ELLOS PARA SU FORMACION DE PIANO, BAJO Y PERCUSION.",NA,NA,DIEGO FISCHERMAN,SAN NICOLAS,1,1042,C1042AAO
104,-58.36077948835393,-34.63901634728818,201812,2018,12,DE LA RIBERA,FOTOGRAFIA,DON PEDRO DE MENDOZA AV. 1821,NA,NA,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA (CCMC) - EDICION XXII,"EN 2018, EL CCMC LLEGARA A SU VIGESIMA SEGUNDA EDICION CONSECUTIVA. COMO EN 2017, ESTE CICLO AMPLIARA LOS PUNTOS DE VISTA ACERCA DE “LO CONTEMPORANEO” Y ACERCARA OTRAS POSIBILIDADES –Y OTROS PUBLICOS– AL CONJUNTO DE LAS MUSICAS COMPROMETIDAS CON LAS ESTETICAS MAS INNOVADORAS DEL PRESENTE. HABRA, POR OTRA PARTE, Y TAL COMO SE COMENZO EN ESTE AÑO, UN FUERTE EJE EN LOS ENCARGOS DE OBRAS A COMPOSITORES ARGENTINOS: SEIS PIEZAS BREVES PARA POWER TRIO –PEDRO CHALKHO EN GUITARRA ELECTRICA, JUAN PABLO NAVARRO EN BAJO ELECTRICO DE SEIS CUERDAS Y FACUNDO NEGRI EN BATERIA–, CUATRO COMPOSICIONES PARA EL DUO DE PIANOS CONFORMADO POR SILVIA DABUL Y LUCAS URDAMPILLETA, Y CUATRO PIEZAS PARA UN TRIO DE BANDONEON, FLAUTA Y ARPA INTEGRADO POR PABLO MAINETTI, PATRICIA DA DALT Y LUCRECIA JANCSA. ENTRE LOS AUTORES CONVOCADOS ESTAN LUIS MUCILLO, AGUSTINA CRESPO, SEBASTIAN RIVAS, PABLO ORTIZ, GABRIEL VALVERDE, GUILLO ESPEL, MARTIN MATALON, JORGE SAD, TEODORO CROMBERG, LUCIANO AZZIGOTTI, ABEL GILBERT, PABLO MAINETTI, FACUNDO NEGRI, ESTEBAN INSINGER Y PEDRO CHALKHO. DOS GRUPOS ARGENTINOS DE NOTABLE TRAYECTORIA, EL CORO DIAPASON SUR Y EL CUARTETO DE CUERDAS DE LA UNTREF, ESTRENARAN LA OBRA ET LUX, DE WOLFGANG RIHM, CON DIRECCION DE MARIANO MORUJA; EL COMPOSITOR ESTEBAN INSINGER PRESENTARA UNA VERSION MULTIMEDIATICA E INSTRUMENTADA PARA GRUPO DE CAMARA DE SUS DIARIOS Y LOS ENSAMBLES NACIONAL DEL SUR, DE OSCAR EDELSTEIN, Y COMPAÑIA OBLICUA, DE MARCELO DELGADO, PRESENTARAN PROGRAMAS ESPECIALES. SE REALIZARA ASIMISMO LA SEGUNDA EDICION DE CUERPO A CUERPO, EN EL TEATRO DE LA RIBERA, CON EL ESTRENO DE OBRAS PRODUCIDAS EN RESIDENCIA POR COMPOSITORES Y COREOGRAFOS DEL ENSAMBLE TROPI, EL CONSERVATORIO MANUEL DE FALLA Y LA COMPAÑIA DE DANZA DE LA UNA. LA CONTRABAJISTA FRANCESA JOËLLE LEANDRE SE PRESENTARA ADEMAS JUNTO CON EL VIOLINISTA THEO CECCALDI, Y CON UN GRUPO DE PARTICIPANTES, EN UN TALLER DE IMPROVISACION QUE DICTARA DURANTE UNA SEMANA. LA OTRA PRESENCIA INTERNACIONAL SERA LA DEL TRIO NEOYORQUINO BEARTHOVEN, CON ESTRENOS DE OBRAS ESPECIALMENTE ENCARGADAS POR ELLOS PARA SU FORMACION DE PIANO, BAJO Y PERCUSION.",NA,NA,DIEGO FISCHERMAN,BOCA,4,1169,C1169AAC
105,-58.38864181184383,-34.604238054156944,201812,2018,12,SAN MARTIN,FOTOGRAFIA,CORRIENTES AV. 1530,HALL CENTRAL,NA,CICLO DE CONCIERTOS DE MUSICA CONTEMPORANEA (CCMC) - EDICION XXII,"EN 2018, EL CCMC LLEGARA A SU VIGESIMA SEGUNDA EDICION CONSECUTIVA. COMO EN 2017, ESTE CICLO AMPLIARA LOS PUNTOS DE VISTA ACERCA DE “LO CONTEMPORANEO” Y ACERCARA OTRAS POSIBILIDADES –Y OTROS PUBLICOS– AL CONJUNTO DE LAS MUSICAS COMPROMETIDAS CON LAS ESTETICAS MAS INNOVADORAS DEL PRESENTE. HABRA, POR OTRA PARTE, Y TAL COMO SE COMENZO EN ESTE AÑO, UN FUERTE EJE EN LOS ENCARGOS DE OBRAS A COMPOSITORES ARGENTINOS: SEIS PIEZAS BREVES PARA POWER TRIO –PEDRO CHALKHO EN GUITARRA ELECTRICA, JUAN PABLO NAVARRO EN BAJO ELECTRICO DE SEIS CUERDAS Y FACUNDO NEGRI EN BATERIA–, CUATRO COMPOSICIONES PARA EL DUO DE PIANOS CONFORMADO POR SILVIA DABUL Y LUCAS URDAMPILLETA, Y CUATRO PIEZAS PARA UN TRIO DE BANDONEON, FLAUTA Y ARPA INTEGRADO POR PABLO MAINETTI, PATRICIA DA DALT Y LUCRECIA JANCSA. ENTRE LOS AUTORES CONVOCADOS ESTAN LUIS MUCILLO, AGUSTINA CRESPO, SEBASTIAN RIVAS, PABLO ORTIZ, GABRIEL VALVERDE, GUILLO ESPEL, MARTIN MATALON, JORGE SAD, TEODORO CROMBERG, LUCIANO AZZIGOTTI, ABEL GILBERT, PABLO MAINETTI, FACUNDO NEGRI, ESTEBAN INSINGER Y PEDRO CHALKHO. DOS GRUPOS ARGENTINOS DE NOTABLE TRAYECTORIA, EL CORO DIAPASON SUR Y EL CUARTETO DE CUERDAS DE LA UNTREF, ESTRENARAN LA OBRA ET LUX, DE WOLFGANG RIHM, CON DIRECCION DE MARIANO MORUJA; EL COMPOSITOR ESTEBAN INSINGER PRESENTARA UNA VERSION MULTIMEDIATICA E INSTRUMENTADA PARA GRUPO DE CAMARA DE SUS DIARIOS Y LOS ENSAMBLES NACIONAL DEL SUR, DE OSCAR EDELSTEIN, Y COMPAÑIA OBLICUA, DE MARCELO DELGADO, PRESENTARAN PROGRAMAS ESPECIALES. SE REALIZARA ASIMISMO LA SEGUNDA EDICION DE CUERPO A CUERPO, EN EL TEATRO DE LA RIBERA, CON EL ESTRENO DE OBRAS PRODUCIDAS EN RESIDENCIA POR COMPOSITORES Y COREOGRAFOS DEL ENSAMBLE TROPI, EL CONSERVATORIO MANUEL DE FALLA Y LA COMPAÑIA DE DANZA DE LA UNA. LA CONTRABAJISTA FRANCESA JOËLLE LEANDRE SE PRESENTARA ADEMAS JUNTO CON EL VIOLINISTA THEO CECCALDI, Y CON UN GRUPO DE PARTICIPANTES, EN UN TALLER DE IMPROVISACION QUE DICTARA DURANTE UNA SEMANA. LA OTRA PRESENCIA INTERNACIONAL SERA LA DEL TRIO NEOYORQUINO BEARTHOVEN, CON ESTRENOS DE OBRAS ESPECIALMENTE ENCARGADAS POR ELLOS PARA SU FORMACION DE PIANO, BAJO Y PERCUSION.",NA,NA,DIEGO FISCHERMAN,SAN NICOLAS,1,1042,C1042AAO
106,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,RETROSPECTIVA DEREK JARMAN,"CON LA COLABORACION DEL BRITISH COUNCIL,EN EL MARCO DEL FOCO BRITANICO EN LA TEMPORADA INTERNACIONAL.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
107,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,GRANDES CLASICOS RESTAURADOS DEL CINE JAPONES,CON LA COLABORACION DEL CENTRO CULTURAL E INFORMATIVO DE LA EMBAJADA DEL JAPON,NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
108,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,A 50 AÑOS DEL MAYO FRANCES,CON LA COLABORACION DE LA EMBAJADA DE FRANCIA,NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
109,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,WOMB,FILM ESTEREOSCOPICO DE DANZA QUE OFRECE UNA EXPERIENCIA ARTISTICA AUMENTADA GRACIAS A LA TECNOLOGIA 3D DE ALTA DEFINICION.,NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
110,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,PELICULAS ARGENTINAS,"LATINOAMERICANAS Y PRESENTACION DE FESTIVAL DOCBUENOSAIRES,ESTRENOS EXCLUSIVOS DE PELICULAS ARGENTINAS Y LATINOAMERICANAS Y UNA NUEVA PRESENTACION DE FESTIVAL DOCBUENOSAIRES,UN CLASICO PORTEÑO.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
111,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,VETERANOS,"DE LOLA ARIAS,ESTRENO DEL FILM EN COINCIDENCIA CON SU OBRA CAMPO MINADO,A ESTRENARSE EN EL TEATRO SAN MARTIN. FOCO BRITANICO DE LA TEMPORADA INTERNACIONAL.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
112,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,LA FLOR,"DE MARIANO LLINAS,ESTRENO DEL FILM EN COINCIDENCIA CON LA RETROSPECTIVA DEDICADA AL GRUPO TEATRAL PIEL DE LAVA EN EL TEATRO SARMIENTO.",NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
113,-58.38864181184383,-34.604238054156944,NA,2018,NA,SAN MARTIN,CINE,CORRIENTES AV. 1530,LEOPOLDO LUGONES,NA,BAFICI,EL FESTIVAL PORTEÑO VUELVE A LA LUGONES,NA,NA,NA,SAN NICOLAS,1,1042,C1042AAO
114,-58.44578930456469,-34.58418117915079,201801,2018,1,REGIO,TEATRO MUSICAL,CORDOBA AV. 6056,NA,ESTRENO,MIEDO - TEMPORADA INTERNACIONAL (ESPAÑA/ARGENTINA),"LA NUEVA PRODUCCION DE ALBERT PLA ES MIEDO. PARA ESTA OCASION,ADEMAS DE SUS HABITUALES COLABORADORES,CUENTA CON LA CONTRIBUCION DEL EQUIPO ARTISTICO DE MONDONGO (JULIANA LAFITTE Y MANUEL MENDANHA) UNA PAREJA DE ARTISTAS ARGENTINOS MUY RECONOCIDOS EN EL MUNDO DEL ARTE. LAS MUSICAS SON DE RAÜL REFREE,MUSICO,COMPOSITOR Y UNO DE LOS PRODUCTORES MUSICALES ESPAÑOLES MAS IMPORTANTES.  ESTE TEXTO NOS PROPONE UN VIAJE INTIMO Y MUY PERSONAL,DESDE LA INFANCIA HASTA MAS ALLA DE LA SEPULTURA,POR LAS SENSACIONES,LAS EMOCIONES Y LOS SENTIMIENTOS QUE NOS PRODUCE ESE FANTASMA QUE VIVE EN NUESTRA MENTE ALIMENTADO POR NUESTROS PENSAMIENTOS,EL MIEDO. EN EL ESCENARIO SE HACE UN REPASO,EN TONO IRONICO,DE LOS MIEDOS DE SIEMPRE,LOS TEMORES HABITUALES,EL MIEDO A UNO MISMO,LOS FANTASMAS QUE NOS ASEDIAN,EL TERROR A LA MUERTE… UNA TRAS OTRA SE VAN DESGRANANDO LAS CANCIONES COMO UNA MANERA DE ESPANTAR O ENFRENTAR LOS PROPIOS MIEDOS. Y FINALMENTE,LA CATARSIS DE LA RISA,LA LIBERACION.  TEATRO MUSICAL,CONCIERTO O RECITAL TEATRALIZADO. EN ESTE NUEVO PROYECTO SE ABUNDA EN LA UTILIZACION DE MUSICA Y CANCIONES,TEXTOS TEATRALES Y TECNOLOGIAS VANGUARDISTAS PARA CREAR UN ESPECTACULO MULTIMEDIA DE POETICA SORPRENDENTE.CON EL APOYO DEL INSTITUT RAMON LLULL.LA NUEVA PRODUCCION DE ALBERT PLA ES MIEDO. PARA ESTA OCASION,ADEMAS DE SUS HABITUALES COLABORADORES,CUENTA CON LA CONTRIBUCION DEL EQUIPO ARTISTICO DE MONDONGO (JULIANA LAFITTE Y MANUEL MENDANHA) UNA PAREJA DE ARTISTAS ARGENTINOS MUY RECONOCIDOS EN EL MUNDO DEL ARTE. LAS MUSICAS SON DE RAÜL REFREE,MUSICO,COMPOSITOR Y UNO DE LOS PRODUCTORES MUSICALES ESPAÑOLES MAS IMPORTANTES.  ESTE TEXTO NOS PROPONE UN VIAJE INTIMO Y MUY PERSONAL,DESDE LA INFANCIA HASTA MAS ALLA DE LA SEPULTURA,POR LAS SENSACIONES,LAS EMOCIONES Y LOS SENTIMIENTOS QUE NOS PRODUCE ESE FANTASMA QUE VIVE EN NUESTRA MENTE ALIMENTADO POR NUESTROS PENSAMIENTOS,EL MIEDO. EN EL ESCENARIO SE HACE UN REPASO,EN TONO IRONICO,DE LOS MIEDOS DE SIEMPRE,LOS TEMORES HABITUALES,EL MIEDO A UNO MISMO,LOS FANTASMAS QUE NOS ASEDIAN,EL TERROR A LA MUERTE… UNA TRAS OTRA SE VAN DESGRANANDO LAS CANCIONES COMO UNA MANERA DE ESPANTAR O ENFRENTAR LOS PROPIOS MIEDOS. Y FINALMENTE,LA CATARSIS DE LA RISA,LA LIBERACION.  TEATRO MUSICAL,CONCIERTO O RECITAL TEATRALIZADO. EN ESTE NUEVO PROYECTO SE ABUNDA EN LA UTILIZACION DE MUSICA Y CANCIONES,TEXTOS TEATRALES Y TECNOLOGIAS VANGUARDISTAS PARA CREAR UN ESPECTACULO MULTIMEDIA DE POETICA SORPRENDENTE.CON EL APOYO DEL INSTITUT RAMON LLULL.",ALBERT PLA,NA,PEPE MIRAVETE,CHACARITA,15,1427,C1427BZN
115,-58.44578930456469,-34.58418117915079,201802,2018,2,REGIO,TEATRO MUSICAL,CORDOBA AV. 6056,NA,ESTRENO,MIEDO - TEMPORADA INTERNACIONAL (ESPAÑA/ARGENTINA),"LA NUEVA PRODUCCION DE ALBERT PLA ES MIEDO. PARA ESTA OCASION,ADEMAS DE SUS HABITUALES COLABORADORES,CUENTA CON LA CONTRIBUCION DEL EQUIPO ARTISTICO DE MONDONGO (JULIANA LAFITTE Y MANUEL MENDANHA) UNA PAREJA DE ARTISTAS ARGENTINOS MUY RECONOCIDOS EN EL MUNDO DEL ARTE. LAS MUSICAS SON DE RAÜL REFREE,MUSICO,COMPOSITOR Y UNO DE LOS PRODUCTORES MUSICALES ESPAÑOLES MAS IMPORTANTES.  ESTE TEXTO NOS PROPONE UN VIAJE INTIMO Y MUY PERSONAL,DESDE LA INFANCIA HASTA MAS ALLA DE LA SEPULTURA,POR LAS SENSACIONES,LAS EMOCIONES Y LOS SENTIMIENTOS QUE NOS PRODUCE ESE FANTASMA QUE VIVE EN NUESTRA MENTE ALIMENTADO POR NUESTROS PENSAMIENTOS,EL MIEDO. EN EL ESCENARIO SE HACE UN REPASO,EN TONO IRONICO,DE LOS MIEDOS DE SIEMPRE,LOS TEMORES HABITUALES,EL MIEDO A UNO MISMO,LOS FANTASMAS QUE NOS ASEDIAN,EL TERROR A LA MUERTE… UNA TRAS OTRA SE VAN DESGRANANDO LAS CANCIONES COMO UNA MANERA DE ESPANTAR O ENFRENTAR LOS PROPIOS MIEDOS. Y FINALMENTE,LA CATARSIS DE LA RISA,LA LIBERACION.  TEATRO MUSICAL,CONCIERTO O RECITAL TEATRALIZADO. EN ESTE NUEVO PROYECTO SE ABUNDA EN LA UTILIZACION DE MUSICA Y CANCIONES,TEXTOS TEATRALES Y TECNOLOGIAS VANGUARDISTAS PARA CREAR UN ESPECTACULO MULTIMEDIA DE POETICA SORPRENDENTE.CON EL APOYO DEL INSTITUT RAMON LLULL.LA NUEVA PRODUCCION DE ALBERT PLA ES MIEDO. PARA ESTA OCASION,ADEMAS DE SUS HABITUALES COLABORADORES,CUENTA CON LA CONTRIBUCION DEL EQUIPO ARTISTICO DE MONDONGO (JULIANA LAFITTE Y MANUEL MENDANHA) UNA PAREJA DE ARTISTAS ARGENTINOS MUY RECONOCIDOS EN EL MUNDO DEL ARTE. LAS MUSICAS SON DE RAÜL REFREE,MUSICO,COMPOSITOR Y UNO DE LOS PRODUCTORES MUSICALES ESPAÑOLES MAS IMPORTANTES.  ESTE TEXTO NOS PROPONE UN VIAJE INTIMO Y MUY PERSONAL,DESDE LA INFANCIA HASTA MAS ALLA DE LA SEPULTURA,POR LAS SENSACIONES,LAS EMOCIONES Y LOS SENTIMIENTOS QUE NOS PRODUCE ESE FANTASMA QUE VIVE EN NUESTRA MENTE ALIMENTADO POR NUESTROS PENSAMIENTOS,EL MIEDO. EN EL ESCENARIO SE HACE UN REPASO,EN TONO IRONICO,DE LOS MIEDOS DE SIEMPRE,LOS TEMORES HABITUALES,EL MIEDO A UNO MISMO,LOS FANTASMAS QUE NOS ASEDIAN,EL TERROR A LA MUERTE… UNA TRAS OTRA SE VAN DESGRANANDO LAS CANCIONES COMO UNA MANERA DE ESPANTAR O ENFRENTAR LOS PROPIOS MIEDOS. Y FINALMENTE,LA CATARSIS DE LA RISA,LA LIBERACION.  TEATRO MUSICAL,CONCIERTO O RECITAL TEATRALIZADO. EN ESTE NUEVO PROYECTO SE ABUNDA EN LA UTILIZACION DE MUSICA Y CANCIONES,TEXTOS TEATRALES Y TECNOLOGIAS VANGUARDISTAS PARA CREAR UN ESPECTACULO MULTIMEDIA DE POETICA SORPRENDENTE.CON EL APOYO DEL INSTITUT RAMON LLULL.",ALBERT PLA,NA,PEPE MIRAVETE,CHACARITA,15,1427,C1427BZN
